"VARIABLENAME","VARIABLELABEL","VARTYPE","UNITS","CATEGORICAL","MISSING","COUNT","NA","MIN","MAX","Formula","categorical value concept code","categorical value concept name","categorical value omop id","variable concept code","variable concept name","variable omop id","additional context concept name","additional context concept code","additional context omop id","unit concept name","unit concept code","unit omop id","domain","visits","visit omop id","visit concept name","visit concept code"
"Pbreedte_V1_12","P-wave width in lead V1 at visit12","FLOAT","ms",,,294,328,0,5,,,,,"loinc:9904-4","P wave duration in lead I",3009784,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Pbreedte_V1_18","P-wave width in lead V1 at visit18","FLOAT","ms",,,265,357,0,4.5,,,,,"loinc:9904-4","P wave duration in lead I",3009784,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"PQduur","PQ-duration at baseline","INT","ms",,,386,236,80,340,,,,,"ukbiobank:22330","PQ interval",35811577,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"PQduur_12","PQ-duration at visit12","INT","ms",,,290,332,100,398,,,,,"ukbiobank:22330","PQ interval",35811577,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"PQduur_18","PQ-duration at visit18","INT","ms",,,263,359,84,376,,,,,"ukbiobank:22330","PQ interval",35811577,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"QRSduur","QRS-duur at baseline","INT","ms",,,620,2,60,268,,,,,"loinc:8633-0","QRS duration",3022022,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"QRSduur_12","QRS-duration at visit12","INT","ms",,,429,193,60,262,,,,,"loinc:8633-0","QRS duration",3022022,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"QRSduur_18","QRS-durationat visit18","INT","ms",,,395,227,60,286,,,,,"loinc:8633-0","QRS duration",3022022,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"QT","QT-time at baseline","INT","ms",,,619,3,280,590,,,,,"snomed:301117000","QT interval duration",4116637,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"QT_12","QT-time at visit12","INT","ms",,,427,195,300,4060,,,,,"snomed:301117000","QT interval duration",4116637,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"QT_18","QT-time at visit18","INT","ms",,,395,227,210,600,,,,,"snomed:301117000","QT interval duration",4116637,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"QTc","QTc= QT time adjusted for heartfrequency at baseline","INT","ms",,,619,3,350,611,,,,,"loinc:8636-3","Q-T interval corrected",3026258,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"QTc_12","QTc= QT time adjusted for heartfrequencyat visit12","INT","ms",,,426,196,345,666,,,,,"loinc:8636-3","Q-T interval corrected",3026258,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"QTc_18","QTc= QT time adjusted for heartfrequency at visit18","INT","ms",,,395,227,242,619,,,,,"loinc:8636-3","Q-T interval corrected",3026258,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"P_voltage_II","P-wave_voltage_ in lead II at baseline","STR","mv",,,383,239,-0.1,0.3,,,,,"loinc:9893-9","P wave amplitude in lead II",3025405,"Electrocardiogram finding","Snomed:301120008",4117134,"millivolt","ucum:mV",720843,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"P_voltage_II_12","P-wave_voltage_ lead II at visit12","STR","mv",,,293,329,-0.15,0.4,,,,,"loinc:9893-9","P wave amplitude in lead II",3025405,"Electrocardiogram finding","Snomed:301120008",4117134,"millivolt","ucum:mV",720843,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"P_voltage_II_18","P-wave_voltage_ II at visit18","STR","mv",,,261,361,-0.15,0.25,,,,,"loinc:9893-9","P wave amplitude in lead II",3025405,"Electrocardiogram finding","Snomed:301120008",4117134,"millivolt","ucum:mV",720843,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"P_voltage_V1","P-wave positive part_voltage_lead V1 at baseline","FLOAT","mv",,,384,238,0,0.25,,,,,"loinc:9895-4","P wave amplitude in lead V1",3012776,"Positive|Electrocardiogram finding","snomed:10828004|Snomed:301120008","9191|4117134","millivolt","ucum:mV",720843,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"P_voltage_V1_12","P-wave positive part_voltage_lead V1 at visit12","FLOAT","mv",,,294,328,0,0.2,,,,,"loinc:9895-4","P wave amplitude in lead V1",3012776,"Positive|Electrocardiogram finding","snomed:10828004|Snomed:301120008","9191|4117134","millivolt","ucum:mV",720843,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"P_voltage_V1_18","P-wave positive part_voltage_lead V1 at visit18","FLOAT","mv",,,265,357,0,0.2,,,,,"loinc:9895-4","P wave amplitude in lead V1",3012776,"Positive|Electrocardiogram finding","snomed:10828004|Snomed:301120008","9191|4117134","millivolt","ucum:mV",720843,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"P_voltage_V1_A","P-wave_voltage negative_lead V1 at baseline","FLOAT","mv",,,384,238,0,0.2,,,,,"loinc:9895-4","P wave amplitude in lead V1",3012776,"Negative|Electrocardiogram finding","snomed:260385009|Snomed:301120008","9189|4117134","millivolt","ucum:mV",720843,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"P_voltage_V1_A_12","P-wave_voltage negative_lead V1 at visit12","FLOAT","mv",,,294,328,0,0.2,,,,,"loinc:9895-4","P wave amplitude in lead V1",3012776,"Negative|Electrocardiogram finding","snomed:260385009|Snomed:301120008","9189|4117134","millivolt","ucum:mV",720843,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"P_voltage_V1_A_18","P-wave_voltage negative_lead V1 at visit18","FLOAT","mv",,,265,357,0,0.15,,,,,"loinc:9895-4","P wave amplitude in lead V1",3012776,"Negative|Electrocardiogram finding","snomed:260385009|Snomed:301120008","9189|4117134","millivolt","ucum:mV",720843,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Firstmanifest","First manifestation of Heart Failure in months","INT","month",,,572,50,0,69,,,,,"snomed:84114007","Heart failure",316139,"Duration","snomed:762636008",42538822,"month","ucum:mo",9580,"Condition_era","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"Testosteron_BL","Testosteron at baseline","FLOAT","ng/dL",,,536,86,0.025,527.9035645,,,,,"loinc:2986-8","Testosterone [Mass/volume] in Serum or Plasma",3008893,,,,"nanogram per deciliter","ucum:ng/dL",8817,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Testosteron_V1","Testosteron at visit1","FLOAT","ng/dL",,,465,157,0.025,144.3588562,,,,,"loinc:2986-8","Testosterone [Mass/volume] in Serum or Plasma",3008893,,,,"nanogram per deciliter","ucum:ng/dL",8817,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"Testosteron_V12","Testosteron at visit12","FLOAT","ng/dL",,,384,238,0.025,107.8064346,,,,,"loinc:2986-8","Testosterone [Mass/volume] in Serum or Plasma",3008893,,,,"nanogram per deciliter","ucum:ng/dL",8817,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Testosteron_V18","Testosteron at visit18","FLOAT","ng/dL",,,350,272,0.025,14.12416744,,,,,"loinc:2986-8","Testosterone [Mass/volume] in Serum or Plasma",3008893,,,,"nanogram per deciliter","ucum:ng/dL",8817,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Testosteron_V3","Testosteron at visit3","FLOAT","ng/dL",,,456,166,0.025,131.8105164,,,,,"loinc:2986-8","Testosterone [Mass/volume] in Serum or Plasma",3008893,,,,"nanogram per deciliter","ucum:ng/dL",8817,"Measurement","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"Testosteron_V6","Testosteron at visit6","FLOAT","ng/dL",,,433,189,0.025,86.91015625,,,,,"loinc:2986-8","Testosterone [Mass/volume] in Serum or Plasma",3008893,,,,"nanogram per deciliter","ucum:ng/dL",8817,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"Ferritin_BL","Ferritin at baseline","FLOAT","ng/mL",,,511,111,0,1089.800049,,,,,"loinc:2276-4","Ferritin [Mass/volume] in Serum or Plasma",3001122,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Ferritin_V1","Ferritin at visit1","FLOAT","ng/mL",,,447,175,0,1838.900024,,,,,"loinc:2276-4","Ferritin [Mass/volume] in Serum or Plasma",3001122,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"Ferritin_V12","Ferritin at visit12","FLOAT","ng/mL",,,373,249,0,2261.5,,,,,"loinc:2276-4","Ferritin [Mass/volume] in Serum or Plasma",3001122,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Ferritin_V18","Ferritin at visit18","FLOAT","ng/mL",,,345,277,0,1967,,,,,"loinc:2276-4","Ferritin [Mass/volume] in Serum or Plasma",3001122,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Ferritin_V3","Ferritin at visit3","FLOAT","ng/mL",,,439,183,0,1760.699951,,,,,"loinc:2276-4","Ferritin [Mass/volume] in Serum or Plasma",3001122,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"Ferritin_V6","Ferritin at visit6","FLOAT","ng/mL",,,425,197,0,2069.399902,,,,,"loinc:2276-4","Ferritin [Mass/volume] in Serum or Plasma",3001122,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"sST2_BL","soluble ST2 (sST2) at Baseline","FLOAT","ng/ml",,,562,60,12.2235962780157,775.03,,,,,"loinc:90239-5","ST2.soluble [Mass/volume] in Serum by Immunoassay",1175360,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"sST2_V1","soluble ST2 (sST2) at visit1","FLOAT","ng/ml",,,501,121,8.45671440001469,244.35,,,,,"loinc:90239-5","ST2.soluble [Mass/volume] in Serum by Immunoassay",1175360,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"sST2_V12","soluble ST2 (sST2) at visit12","FLOAT","ng/ml",,,386,236,4.16411527329831,401.32,,,,,"loinc:90239-5","ST2.soluble [Mass/volume] in Serum by Immunoassay",1175360,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"sST2_V18","soluble ST2 (sST2) at visit18","FLOAT","ng/ml",,,350,272,10.1077249561865,247.79,,,,,"loinc:90239-5","ST2.soluble [Mass/volume] in Serum by Immunoassay",1175360,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"sST2_V3","soluble ST2 (sST2) at visit3","FLOAT","ng/ml",,,483,139,8.64741606992161,893.23,,,,,"loinc:90239-5","ST2.soluble [Mass/volume] in Serum by Immunoassay",1175360,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"sST2_V6","soluble ST2 (sST2) at visit6","FLOAT","ng/ml",,,447,175,9.61420084270294,304.54,,,,,"loinc:90239-5","ST2.soluble [Mass/volume] in Serum by Immunoassay",1175360,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"tP1NP_BL","type 1 procollagen N-terminal pro B-type peptide (tP1NP) at baseline","FLOAT","ng/ml",,,545,77,5.97105217,558.8099365,,,,,"loinc:47255-5","Procollagen type I.N-terminal propeptide [Mass/volume] in Serum",3049714,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"tP1NP_V1","type 1 procollagen N-terminal pro B-type peptide (tP1NP) at visit1","FLOAT","ng/ml",,,472,150,5,295.874176,,,,,"loinc:47255-5","Procollagen type I.N-terminal propeptide [Mass/volume] in Serum",3049714,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"tP1NP_V12","type 1 procollagen N-terminal pro B-type peptide (tP1NP) at visit12","FLOAT","ng/ml",,,384,238,8.973112106,601.8803711,,,,,"loinc:47255-5","Procollagen type I.N-terminal propeptide [Mass/volume] in Serum",3049714,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"tP1NP_V18","type 1 procollagen N-terminal pro B-type peptide (tP1NP) at visit18","FLOAT","ng/ml",,,350,272,10.99755859,354.1107178,,,,,"loinc:47255-5","Procollagen type I.N-terminal propeptide [Mass/volume] in Serum",3049714,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"tP1NP_V3","type 1 procollagen N-terminal pro B-type peptide (tP1NP) at visit3","FLOAT","ng/ml",,,456,166,5.273723125,358.4276428,,,,,"loinc:47255-5","Procollagen type I.N-terminal propeptide [Mass/volume] in Serum",3049714,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"tP1NP_V6","type 1 procollagen N-terminal pro B-type peptide (tP1NP) at visit6","FLOAT","ng/ml",,,433,189,6.8123312,393.8415833,,,,,"loinc:47255-5","Procollagen type I.N-terminal propeptide [Mass/volume] in Serum",3049714,,,,"nanogram per milliliter","ucum:ng/mL",8842,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"SHBG_BL","sex hormone-binding globulin (SHBG) at baseline","FLOAT","nmol/L",,,528,94,1.111402035,106.040657,,,,,"loinc:13967-5","Sex hormone binding globulin [Moles/volume] in Serum or Plasma",3004248,,,,"nanomole per liter","ucum:nmol/L",8736,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"SHBG_V1","sex hormone-binding globulin (SHBG) at visit1","FLOAT","nmol/L",,,461,161,4.305469036,132.5379181,,,,,"loinc:13967-5","Sex hormone binding globulin [Moles/volume] in Serum or Plasma",3004248,,,,"nanomole per liter","ucum:nmol/L",8736,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"SHBG_V12","sex hormone-binding globulin (SHBG) at visit12","FLOAT","nmol/L",,,380,242,8.017150879,138.4529572,,,,,"loinc:13967-5","Sex hormone binding globulin [Moles/volume] in Serum or Plasma",3004248,,,,"nanomole per liter","ucum:nmol/L",8736,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"SHBG_V18","sex hormone-binding globulin (SHBG) at visit18","FLOAT","nmol/L",,,345,277,8.448749542,115.5564423,,,,,"loinc:13967-5","Sex hormone binding globulin [Moles/volume] in Serum or Plasma",3004248,,,,"nanomole per liter","ucum:nmol/L",8736,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"SHBG_V3","sex hormone-binding globulin (SHBG)at visit3","FLOAT","nmol/L",,,451,171,0.349999994,97.24145508,,,,,"loinc:13967-5","Sex hormone binding globulin [Moles/volume] in Serum or Plasma",3004248,,,,"nanomole per liter","ucum:nmol/L",8736,"Measurement","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"SHBG_V6","sex hormone-binding globulin (SHBG) at visit6","FLOAT","nmol/L",,,424,198,0.79004401,96.49507904,,,,,"loinc:13967-5","Sex hormone binding globulin [Moles/volume] in Serum or Plasma",3004248,,,,"nanomole per liter","ucum:nmol/L",8736,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"Frequentie","frequency at baseline","INT","bpm",,,620,2,42,158,,,,,"loinc:8867-4","Heart rate",3027018,"Electrocardiogram finding","Snomed:301120008",4117134,"Counts per minute","ucum:{counts}/min",8483,"Measurement","month 0/ baseline",2000000025,"end of study visit","icare:icv2000000025"
"Frequentie_12","frequency at visit12","INT","bpm",,,430,192,42,134,,,,,"loinc:8867-4","Heart rate",3027018,"Electrocardiogram finding","Snomed:301120008",4117134,"Counts per minute","ucum:{counts}/min",8483,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Frequentie_18","frequency at visit18","INT","bpm",,,395,227,39,135,,,,,"loinc:8867-4","Heart rate",3027018,"Electrocardiogram finding","Snomed:301120008",4117134,"Counts per minute","ucum:{counts}/min",8483,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"HF","heart frequency during echocardiography at baseline","INT","bpm",,,505,117,45,148,,,,,"loinc:8867-4","Heart rate",3027018,"Echocardiography","snomed:40701008",4230911,"Counts per minute","ucum:{counts}/min",8483,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
