"VARIABLENAME","VARIABLELABEL","VARTYPE","UNITS","CATEGORICAL","MISSING","COUNT","NA","MIN","MAX","Formula","categorical value concept code","categorical value concept name","categorical value omop id","variable concept code","variable concept name","variable omop id","additional context concept name","additional context concept code","additional context omop id","unit concept name","unit concept code","unit omop id","domain","visits","visit omop id","visit concept name","visit concept code"
"f9_DESALTCA","Description other calcium antagonist at 30 month follow-up","STR",,,,94,6881,,,,,,,"atc:C08C","SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS",21601745,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_DESALTRD","Description other vasodilator at 30 month follow-up","STR",,,,113,6862,,,,,,,"snomed:372787008","Vasodilator",4158258,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_DESCANO","Description of other ECG abnormality","STR",,,,1373,5602,,,,,,,"loinc:LA24621-7","Abnormal ECG",36311174,"Description","loinc:LP6800-9",1029623,,,,"Observation","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_DESCOPEN","Open labeled statins: description at 30 month follow-up","STR",,,,1420,5555,,,,,,,"atc:C10AA","hmg-coa reductase inhibitor",21601855,"Description","loinc:LP6800-9",1029623,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_DFUROSEM","Dose Furosemide (mg) at 30 month follow-up","FLOAT","mg",,,4014,2961,3,1250,,,,,"rxnorm:4603","Furosemide",956874,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_DIGITALE","Digitalis at 30 month follow-up","INT",,"2=No | 3=Yes",1,5290,1685,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C01AA","Digitalis glycosides",21601240,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_DILTI","Diltiazem at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:3443","Diltiazem",1328165,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_DLISINO","Dose Lisinopril (mg) at 30 month follow-up","FLOAT","mg",,,5866,1109,0,40,,,,,"rxnorm:29046","Lisonorpil",1308216,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_DMETO","Dose Metoprolol (mg) at 30 month follow-up","FLOAT","mg",,,133,6842,12.5,200,,,,,"rxnorm:6918","Metoprolol",1307046,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_DOSALTBB","Dose Other beta blocker (mg) at 30 month follow-up","FLOAT","mg",,,69,6906,1.25,320,,,,,"atc:C07A","BETA BLOCKING AGENTS",21601665,"Dosage|Other","snomed:260911001|snomed:74964007","4118853|9177","milligram","ucum:mg",8576,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_DRAMIP","Dose Ramipril (mg) at 30 month follow-up","FLOAT","mg",,,1471,5504,0.1,25,,,,,"rxnorm:35296","Ramipril",1334456,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_DSPIRONO","Dose Spironolactone (mg) at 30 month follow-up","FLOAT","mg",,,2103,4872,5,200,,,,,"rxnorm:9997","Spironolactone",970250,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_DTRAND","Dose Trandolapril (mg) at 30 month follow-up","FLOAT","mg",,,9,6966,2,6,,,,,"rxnorm:38454","Trandolapril",1342439,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_DURQRS","QRS length (msec) at 30 month follow-up","INT","msec",,,4825,1954,30,340,,,,,"snomed:39632005","QRS interval",4218048,,,,"millisecond","ucum:ms",9593,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_EDEMPERI","Peripheral edema severity at 30 month follow-up","INT",,"2 = no | 3 = only ankles | 4 = until knee | 5 = above",1,5099,1876,2,5,,"LOINC:LA32-8| snomed:26237000| snomed:102575008|snomed:102573001","No|ankle edema|Edema of knee|Edema of thigh","45878245|4094513|4010012|4010011","snomed:423484008","Grade of edema",4313204,,,,,,,"measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_ENALA","Enalapril at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:3827","Enalapril",1341927,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_FANS","Non-steroidal anti-inflammatory agent (FANS) at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:M01A","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",21603933,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_FC","Heart rate (bpm) at 30 month follow-up","FLOAT","beats/min",,,4939,2036,39,160,,,,,"loinc:8867-4","Heart rate",3027018,,,,"Counts per minute","ucum:{counts}/min",8483,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_FCECG","Heart rate (ECG) (bpm) at 30 month follow-up","FLOAT","beats/min",,,4833,1946,39,162,,,,,"loinc:8867-4","Heart rate",3027018,"ECG finding","snomed:271921002",4156045,"Counts per minute","ucum:{counts}/min",8483,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_FELOD","Felodipine at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:4316","Felodipine",1353776,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_FLUTTER","Atrial fibrillation / Flutter at 30 month follow-up","INT",,"0 = No | 1 = Yes",,4835,1944,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:49436004","Atrial fibrillation",313217,,,,,,,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_FRUTTA","Fruit at 30 month follow-up","INT",,"2 = never | 3 =2-3 times a week | 4 = once a day | 5= >1 times a day",1,5195,1780,2,5,,"SNOMED:444841000124107| LOINC:LA26463-2| LOINC:LA13897-6| SNOMED:1411000175107","Never| 2 or 3 times per week| once a day| more than once a day","763692| 42531019| 45876378| 761069","snomed:72511004","Fruit",4217045,,,,,,,"Observation","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_FUROSEMI","Furosemide at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:4603","Furosemide",956874,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_IDRALAZ","Hydralazine at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:5470","Hydralazine",1373928,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_INTENZIO","Intentional weight loss (If weight loss >= 2 kg) at 30 month follow-up","INT",,"1 = no weight loss | 2 = no | 3 = yes",,5866,1109,1,3,,"snomed:83421005| LOINC:LA32-8| LOINC:LA33-6","failure to lose weight|no|yes","4308415 | 45878245| 45877994","snomed:416528001","intentional weight loss",4214302,,,,,,,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_IPERVENT","Left ventricular hypertrophy at 30 month follow-up","INT",,"0 = No | 1 = Yes",,4835,1944,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:55827005","Left ventricular hypertrophy",4184746,,,,,,,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_LATOBB","Bundle branch block side at 30 month follow-up","INT",,"2 = left | 3=right",1,1455,5324,2,3,,"snomed:7771000|snomed:24028007","Left|Right","4300877|4080761","snomed:6374002","Bundle branch block",313791,"side","snomed:182353008",4112563,,,,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_LISINO","Lisinopril at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:29046","Lisonorpil",1308216,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_METO","Metoprolol at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:6918","Metoprolol",1307046,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_N3PUFA","N3-PUFA open labeled at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:N03AG","Fatty acid derivatives",21604421,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_NIFED","Nifedipine at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:7417","Nifedipine",1318853,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_NITRATI","Nitrates at 30 month follow-up","INT",,"2=No | 3=Yes",1,5289,1686,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C01DA","Organic nitrates",21600316,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_NYHA","NYHA Class at 30 month follow-up","INT",,"2 = NYHA class I | 3 = NYHA class II | 4 = NYHA class III | 5 = NYHA class IV",1,5162,1813,2,5,,"snomed:420300004| snomed:421704003| snomed:420913000| snomed:422293003","New York Heart Association Classification - Class I| New York Heart Association Classification - Class II| New York Heart Association Classification - Class III| New York Heart Association Classification - Class IV","4220607| 4226789| 4227345| 4228881","snomed:420816009","new york heart association classification",4223299,,,,,,,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_OLIVA","Olive oil at 30 month follow-up","INT",,"2 = never | 3 = sometimes | 4 = frequently | 5 = on a regular basis",1,5195,1780,2,5,,"LOINC:LA6270-8| LOINC:LA10082-8| LOINC:LA6482-9| SNOMED:307430002","Never| sometimes| frequently| regular frequency","45876662| 45882528| 45883983| 4146463","snomed:41834005","Olive oil",4216445,,,,,,,"Observation","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_ONDEQ","Pathological Q waves at 30 month follow-up","INT",,"0 = No | 1 = Yes",,4835,1944,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:164918000","Pathological Q wave",4065387,,,,,,,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_OPENSTAT","Statins open labeled at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C10AA","hmg-coa reductase inhibitor",21601855,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_PAD","Diastolic blood pressure (mmHg) at 30 month follow-up","FLOAT","mmHg",,,5009,1966,40,120,,,,,"loinc:8462-4","Diastolic blood pressure",3012888,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_PAS","Systolic blood pressure (mmHg) at 30 month follow-up","FLOAT","mmHg",,,5010,1965,70,213,,,,,"loinc:8480-6","Systolic blood pressure",3004249,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_PESCE","Fish at 30 month follow-up","INT",,"2 = never | 3 = once a week | 4 = 2 times a week | 5 = 3+ times a week",1,5193,1782,2,5,,"LOINC:LA6270-8| LOINC:LA26461-6| SNOMED:229800002| LOINC:LA6396-1","Never| once a week| twice weekly| Three or more times per week","45876662|42531017| 4047143| 45877752","snomed:735971005","Fish",42539493,,,,,,,"Observation","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_PESOATT","Weight (kg) at 30 month follow-up","FLOAT","Kilogram",,,5052,1923,36,167,,,,,"loinc:29463-7","Body weight",3025315,,,,"kilogram","ucum:kg",9529,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_RAMIP","Ramipril at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:35296","Ramipril",1334456,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_RITMOPM","Rhythm from pacemaker at 30 month follow-up","INT",,"0 = No | 1 = Yes",,4835,1944,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:10370003","Rhythm from artificial pacing",4304202,,,,,,,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_SARTANI","Sartans at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C09CA","""Angiotensin II receptor blockers (ARBs), plain""",21601823,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_SEMI","Seed oil at 30 month follow-up","INT",,"2 = never | 3 = sometimes | 4 = frequently | 5 = on a regular basis",1,5195,1780,2,5,,"LOINC:LA6270-8| LOINC:LA10082-8| LOINC:LA6482-9| SNOMED:307430002","Never| sometimes| frequently| regular frequency","45876662| 45882528| 45883983| 4146463","snomed:21847005","Oil",4071021,,,,,,,"Observation","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_SILDENAF","Sildenafil at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","Rxnorm:136411","Sildenafil",1316262,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_SPECNO","If alcohol NO type of non-consumption at 30 month follow-up","INT",,"2 = NO | 3 = PAST | 4 = NEVER",1,1622,5353,2,4,,"LOINC:LA32-8|LOINC:LA28393-9|LOINC:LA6270-8","No|Former user| never","45878245|36307819|45876662","snomed:105542008","non - drinker",4022664,,,,,,,"Observation","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_SPIRONO","Spironolactone at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:9997","Spironolactone",970250,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_SUPERAL","Spirits (if alcohol YES) at 30 month follow-up","INT",,"2 = NO | 3 = sometimes | 4 = 1-2 glasses a day | 5 = 3-4 glasses a day | 6 = 5+ glasses a day",1,3573,3402,2,5,,"LOINC:LA32-8| LOINC:LA10082-8| LOINC:LA26462-4| SNOMED:396112008| loinc:LA13858-8","No| sometimes| 1 or 2 times per day|  Three to four times a day| 5 or more times per day","45878245| 45882528| 42530681| 4244842| 45882530","snomed:6524003","Distilled spirits",4275752,,,,,,,"Observation","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_TERAORMO","Hormone Replacement Therapy at 30 month follow-up","INT",,"2=No | 3=Yes",1,5289,1686,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:266717002","Hormone Replacement Therapy",4141760,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_TIAZIDI","Thiazides at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:860766002","Thiazides",3655254,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_TRAND","Trandolapril at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:38454","Trandolapril",1342439,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_VALUECG","ECG evaluation at 30 month follow-up","INT",,"2 = normal | 3 = abnormal",1,4835,1944,2,3,,"snomed:17621005|snomed:263654008","Normal | Abnormal","4069590|4135493","loinc:LP149975-7","ECG",1011679,"evaluation","snomed:723051000000101",44803879,,,,"Measurement","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_VERAP","Verapamil at 30 month follow-up","INT",,"2=No | 3=Yes",1,5288,1687,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:11170","Verapamil",1307863,,,,,,,"Drug_Exposure","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_VERCOTTA","Cooked vegetables at 30 month follow-up","INT",,"2 = never | 3 =2-3 times a week | 4 = once a day | 5= >1 times a day",1,5195,1780,2,5,,"SNOMED:444841000124107| LOINC:LA26463-2| LOINC:LA13897-6| SNOMED:1411000175107","Never| 2 or 3 times per week| once a day| more than once a day","763692| 42531019| 45876378| 761069","snomed:444011000124102","Cooked vegetables",763625,,,,,,,"Observation","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_VERCRUDA","Raw vegetables at 30 month follow-up","INT",,"2 = never | 3 =2-3 times a week | 4 = once a day | 5= >1 times a day",1,5195,1780,2,5,,"SNOMED:444841000124107| LOINC:LA26463-2| LOINC:LA13897-6| SNOMED:1411000175107","Never| 2 or 3 times per week| once a day| more than once a day","763692| 42531019| 45876378| 761069","snomed:314115004","Raw vegetables",4193035,,,,,,,"Observation","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f9_VINO","Wine (if alcohol YES) at 30 month follow-up","INT",,"2 = NO | 3 = sometimes | 4 = 1-2 glasses a day | 5 = 3-4 glasses a day | 6 = 5+ glasses a day",1,3573,3402,2,6,,"LOINC:LA32-8| LOINC:LA10082-8| LOINC:LA26462-4| SNOMED:396112008| loinc:LA13858-8","No| sometimes| 1 or 2 times per day|  Three to four times a day| 5 or more times per day","45878245| 45882528| 42530681| 4244842| 45882530","snomed:35748005","Wine",4262278,,,,,,,"Observation","Visit9/30months",2000000001,"follow-up 30 months","icare:icv2000000001"
"f99_ALLOPURI","Allopurinol at end of study","INT",,"2=No | 3=Yes",1,4755,2220,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:519","Allopurinol",1167322,,,,,,,"Drug_Exposure","Visit99/endofstudy",2000000025,"end of study visit","icare:icv2000000025"
"f99_ALTACE","other ACE-inhibitor at end of study","INT",,"2=No | 3=Yes",1,4755,2220,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C09AA","""ACE inhibitors, plain""",21601784,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit99/endofstudy",2000000025,"end of study visit","icare:icv2000000025"
"f99_ALTDIU","Other diuretics at end of study","INT",,"2=No | 3=Yes",1,4754,2221,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C03","DIURETICS",21601461,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit99/endofstudy",2000000025,"end of study visit","icare:icv2000000025"
"f99_ALTROARI","Other antiarrhythmic agent at end of study","INT",,"2=No | 3=Yes",1,4752,2223,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C01B","ANTIARRHYTHMICS, CLASS I AND III",21600248,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit99/endofstudy",2000000025,"end of study visit","icare:icv2000000025"
"f99_ALTROBB","Other beta blocker at end of study","INT",,"2=No | 3=Yes",1,4755,2220,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C07A","BETA BLOCKING AGENTS",21601665,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit99/endofstudy",2000000025,"end of study visit","icare:icv2000000025"
